2000 40000
1 581
1 809
1 1862
1 228
1 1871
1 379
1 1180
1 412
1 1095
1 1209
1 1079
1 1047
1 551
1 470
1 1759
1 149
1 1556
1 576
1 979
1 589
1 1020
1 390
2 630
2 187
2 1188
2 1306
2 261
2 989
2 245
2 847
2 607
2 1091
2 367
2 969
2 221
2 705
2 1384
2 1332
2 454
2 702
2 1361
2 1422
2 491
2 1227
2 1833
3 851
3 538
3 827
3 254
3 738
3 51
3 267
3 80
3 869
3 72
3 1308
3 1227
3 853
3 1955
3 744
3 1338
3 1298
3 1591
3 359
4 1872
4 22
4 750
4 807
4 270
4 1238
4 1669
4 799
4 1206
4 1690
4 755
4 483
4 1183
4 1732
4 874
4 1720
4 517
5 714
5 1446
5 1865
5 609
5 1650
5 703
5 561
5 1500
5 740
5 106
5 968
5 1631
5 753
5 761
5 611
5 1290
5 302
5 900
5 1498
5 197
6 1409
6 1804
6 763
6 186
6 1113
6 459
6 1378
6 1549
6 1212
6 1537
6 281
6 1895
6 1253
6 977
6 233
6 18
6 1388
6 872
6 1287
7 1511
7 15
7 1609
7 1914
7 1276
7 1703
7 1850
7 805
7 171
7 769
7 1103
7 680
7 473
7 189
7 1921
7 71
8 1305
8 618
8 1244
8 1037
8 1802
8 1778
8 1575
8 120
8 1978
8 161
8 381
8 88
8 145
8 1365
8 1178
9 1325
9 1947
9 150
9 768
9 24
9 1370
9 565
9 228
9 769
9 265
9 1932
9 1639
9 249
9 843
9 400
9 1327
9 449
9 1124
9 625
9 1739
9 52
9 40
10 1302
10 668
10 1965
10 355
10 412
10 1522
10 721
10 327
10 34
10 1551
10 510
10 1990
10 1657
10 1958
10 1405
10 1926
10 1426
10 1133
10 577
10 1952
10 1773
10 594
10 1082
11 806
11 847
11 664
11 107
11 311
11 1734
11 986
11 259
11 206
11 1483
11 748
11 362
11 1789
11 480
11 651
11 1940
11 330
12 1885
12 1743
12 645
12 1601
12 857
12 1914
12 703
12 1801
12 1338
12 956
12 1802
12 1131
12 981
12 1896
12 1909
12 677
13 1242
13 409
13 706
13 1410
13 1394
13 1341
13 382
13 1720
13 1346
13 1635
13 1314
13 326
13 371
13 1762
13 388
13 827
14 1701
14 522
14 1681
14 1876
14 941
14 1238
14 1230
14 222
14 1271
14 1804
14 1491
14 1788
14 796
14 764
14 126
14 45
14 1314
14 86
14 1274
14 1575
14 1526
14 1941
15 589
15 772
15 1931
15 1130
15 4
15 1240
15 309
15 1155
15 1781
15 582
15 570
15 822
15 1066
15 786
15 546
15 1461
15 306
15 774
15 1713
15 347
15 965
15 1099
15 1238
15 59
15 1222
15 1393
15 999
15 1479
16 1483
16 1109
16 1227
16 1016
16 378
16 553
16 1736
16 297
16 594
16 265
16 1749
16 1188
16 1676
16 1233
16 1184
16 1705
16 1034
16 554
16 1758
16 888
16 92
16 336
16 531
16 1767
16 1373
16 576
16 1365
17 1176
17 1286
17 221
17 339
17 1303
17 881
17 775
17 751
17 869
17 362
17 175
17 801
18 98
18 346
18 216
18 1806
18 168
18 1083
18 1193
18 1478
18 1474
18 1027
18 515
18 1117
18 951
18 443
18 711
18 1240
18 435
18 553
19 254
19 1474
19 1816
19 210
19 430
19 365
19 1061
19 1252
19 1736
19 53
19 952
19 208
19 29
19 1428
19 1192
19 1668
19 1461
19 530
19 1583
20 921
20 1287
20 848
20 1312
20 1072
20 832
20 942
20 231
20 1955
20 638
20 980
20 1399
20 655
20 78
20 1635
21 1762
21 437
21 120
21 1169
21 1039
21 722
21 1466
21 1336
21 1149
21 1938
21 426
21 674
21 1463
21 715
21 1333
21 215
21 36
21 577
21 825
21 451
21 398
21 1862
21 1472
21 1419
21 216
21 74
21 505
21 322
21 676
22 202
22 617
22 109
22 674
22 1089
22 902
22 219
22 1008
22 317
22 512
22 972
22 131
22 1420
22 1237
22 1189
22 1083
22 1006
22 1990
22 1616
22 1055
22 799
22 1043
22 1080
22 1572
22 1877
23 1268
23 1931
23 81
23 1285
23 1647
23 1147
23 456
23 29
23 1379
23 1676
23 566
23 1404
23 1298
23 160
23 1831
23 579
23 380
23 1860
23 189
23 791
23 234
23 1019
23 31
23 1324
23 1060
24 1399
24 301
24 1444
24 586
24 17
24 367
24 1660
24 58
24 1034
24 477
24 668
24 1323
24 518
24 1543
24 1397
24 202
24 1788
24 995
24 471
24 231
24 105
24 1508
24 142
24 1496
24 1057
24 1114
25 1590
25 411
25 21
25 440
25 13
25 131
25 920
25 173
25 1710
25 1377
25 763
25 487
25 1040
25 853
25 215
25 280
25 341
25 8
26 1563
26 1510
26 827
26 1409
26 872
26 1470
26 242
26 1438
26 881
26 1182
26 629
26 426
26 1906
26 597
