4000 160000
1 2972
1 1801
1 2290
1 1843
1 550
1 3145
1 1153
1 1031
1 316
1 3512
1 772
1 1935
1 1398
1 3017
1 1399
1 2481
1 1839
1 2482
1 490
1 523
1 3410
1 3598
1 2232
1 1338
1 21
1 1322
1 2331
1 2112
1 120
1 2511
1 1041
1 359
1 1449
1 1937
1 1213
1 2425
1 3027
1 132
1 2418
1 2857
1 1052
1 2516
2 1793
2 2842
2 3632
2 2917
2 209
2 990
2 3877
2 275
2 2723
2 2861
2 2113
2 1333
2 862
2 2863
2 3043
2 2433
2 3450
2 1198
2 3971
2 702
2 1817
2 3908
2 54
2 1128
2 3039
2 2438
2 2464
2 781
2 1456
2 2278
2 131
2 3433
2 351
2 1669
2 1360
2 3832
2 3572
2 791
2 2223
2 2020
2 2297
3 3059
3 3393
3 1734
3 1897
3 3800
3 1093
3 3533
3 1240
3 2558
3 3908
3 1314
3 3591
3 1908
3 95
3 510
3 437
3 2576
3 1828
3 2503
3 1113
3 4000
3 1171
3 3456
3 2863
3 644
3 1994
3 2482
3 2547
3 2962
3 368
3 1043
3 2247
3 3597
3 1938
3 19
3 548
3 2427
3 3802
3 3729
3 2030
3 2193
3 1195
3 2277
3 1155
3 659
4 879
4 3246
4 3125
4 417
4 3646
4 1613
4 865
4 1020
4 1695
4 631
4 70
4 3941
4 3860
4 3811
4 3966
4 2828
4 275
4 2195
4 1805
4 3131
4 3611
4 3725
4 2367
4 2335
4 2473
4 1799
4 3027
4 3703
4 3142
4 2647
4 1663
4 1957
4 3756
4 64
4 919
4 3245
5 2552
5 3260
5 1309
5 2545
5 813
5 814
5 3254
5 3368
5 3580
5 539
5 832
5 1922
5 231
5 459
5 337
5 2517
5 566
5 2542
5 3714
5 1535
5 2690
5 730
5 1446
5 211
5 2187
5 2675
5 878
5 3920
5 1578
5 1612
5 181
5 1572
5 329
5 3468
5 240
5 2875
5 541
5 3884
5 2340
5 234
6 755
6 1113
6 1951
6 1154
6 2317
6 97
6 3708
6 1448
6 391
6 3888
6 1408
6 1148
6 3661
6 43
6 718
6 3713
6 1867
6 2957
6 3323
6 811
6 502
6 1340
6 1747
6 2235
6 690
6 796
6 3057
6 1317
6 3188
6 1920
6 668
6 522
6 3409
6 1490
6 2019
6 60
6 361
6 3809
6 2199
6 20
6 2452
7 72
7 1788
7 1814
7 2612
7 1067
7 2344
7 653
7 2068
7 2743
7 2898
7 3419
7 2875
7 745
7 2843
7 477
7 3063
7 1372
7 3251
7 2308
7 3423
7 1854
7 3115
7 3457
7 2359
7 1457
7 1084
7 1182
7 2614
7 3289
7 3428
7 2607
7 2745
7 1843
7 2372
7 3909
7 2665
8 1817
8 2786
8 3388
8 2494
8 461
8 193
8 3340
8 2820
8 1324
8 2812
8 641
8 1569
8 398
8 3147
8 358
8 1895
8 2725
8 3628
8 58
8 3067
8 3132
8 11
8 3882
8 1947
8 2070
8 110
8 1794
8 3632
8 2510
8 770
8 3332
8 364
8 1787
8 169
8 2349
8 1219
8 911
8 488
8 269
8 2774
8 3116
8 1156
8 1994
8 2214
8 3003
8 2247
8 857
8 2508
8 1337
9 2272
9 1752
9 3053
9 2712
9 3127
9 2794
9 13
9 2266
9 1542
9 2705
9 1095
9 3006
9 3569
9 479
9 32
9 2659
9 3635
9 1488
9 2766
9 3628
9 99
9 2945
9 774
9 18
9 3092
9 2149
9 1735
9 605
9 1882
9 1508
9 264
9 1078
9 2851
9 477
9 1681
9 3031
9 1251
9 503
9 3692
9 838
9 1651
9 2847
9 3148
9 628
9 295
9 1531
9 2239
9 2166
10 3042
10 148
10 116
10 3442
10 897
10 1044
10 2500
10 931
10 695
10 2606
10 3641
10 267
10 675
10 1724
10 3489
10 472
10 2351
10 3815
10 3254
10 2799
10 2516
10 3013
10 2631
10 1834
10 1867
10 331
10 2242
10 3259
10 2763
10 2715
10 1333
10 772
10 211
10 3651
10 382
10 2830
10 3692
10 3082
11 1164
11 2051
11 2401
11 3515
11 369
11 776
11 1094
11 534
11 1957
11 1209
11 2445
11 575
11 258
11 2219
11 1447
11 3773
11 1781
11 139
11 2302
11 2083
11 1937
11 3092
11 1596
11 3084
11 572
11 987
11 1239
11 1166
11 2443
11 3151
11 1769
11 3519
11 3804
11 3838
11 1285
11 1212
11 1838
12 3137
12 23
12 2455
12 2268
12 3691
12 772
12 2082
12 2977
12 2595
12 1961
12 790
12 3636
12 3751
12 3190
12 3442
12 1686
12 808
12 3818
12 3810
12 2989
12 395
12 509
12 3095
12 3461
12 388
12 1617
12 1016
12 2203
12 98
12 2198
12 3011
12 1442
12 2630
12 1695
12 1809
12 451
12 3411
12 2663
12 1306
12 2885
13 2796
13 2227
13 455
13 496
13 122
13 3083
13 864
13 628
13 1832
13 3256
13 2882
13 1330
13 883
13 3770
13 534
13 526
13 3755
13 299
13 2731
13 2740
13 894
13 2057
13 2083
13 26
13 3702
13 1710
13 1962
13 3735
13 3613
13 3467
13 1353
13 223
13 606
13 477
13 1079
13 2616
13 1795
14 2242
14 1486
14 966
14 1633
14 1259
14 2121
14 625
14 3016
14 910
14 2976
14 2041
14 2261
14 2367
14 107
14 2506
14 262
14 2840
14 182
14 3858
14 3403
14 2420
14 127
14 201
14 1430
14 3520
14 3252
14 3854
14 293
14 1448
14 1416
14 505
14 3775
14 2905
14 3808
14 2336
14 2938
14 2117
14 2150
14 304
14 605
14 231
14 3118
14 3907
14 3639
14 29
14 1566
14 2510
14 2461
14 2437
14 3551
15 1956
15 2095
15 3104
15 2543
15 3592
15 1039
15 3885
15 3698
15 56
15 1780
15 3652
15 2473
15 1205
15 2328
15 401
15 3102
15 3891
15 923
15 3696
15 2948
15 3062
15 3007
15 2397
15 861
15 3675
15 333
15 2618
15 391
15 1253
15 2978
15 2783
15 1963
16 1166
16 1427
16 2501
16 444
16 509
16 2624
16 2169
16 242
16 1625
16 1050
16 3335
16 3060
16 2532
16 402
16 1712
16 3054
16 1859
16 2453
16 1396
16 860
16 2560
16 2064
16 3414
16 747
16 186
16 2886
16 333
16 2773
16 2497
16 58
16 872
16 1474
16 2442
17 1521
17 399
17 2897
17 393
17 2117
17 125
17 1402
17 2264
17 3793
17 36
17 3948
17 3119
17 2135
17 1615
17 225
17 144
17 1494
17 746
17 1795
17 2421
17 2462
17 2503
17 1064
17 422
17 2195
17 130
17 2228
17 1431
17 1407
17 3082
17 2286
17 2937
17 3864
17 457
17 2246
17 937
17 3783
17 3076
17 3141
17 2386
17 2012
17 2053
17 2574
17 1891
17 2493
17 2981
17 3991
17 39
17 1202
17 642
17 2016
18 3896
18 66
18 2042
18 245
18 3921
18 1295
18 3995
18 645
18 3768
18 1475
18 3728
18 1085
18 1435
18 3834
18 939
18 217
18 2771
18 291
18 2617
18 3292
18 2349
18 1601
18 155
18 1652
18 34
18 3222
18 2922
18 1792
18 1597
18 3972
18 3923
18 467
18 2354
18 3029
18 996
18 2639
18 842
18 688
18 192
18 640
18 1210
18 3308
18 2560
18 3715
18 682
18 2780
18 1463
18 3301
18 2846
19 3901
19 2210
19 2064
19 194
19 178
19 1390
19 3927
19 3098
19 57
19 3441
19 3360
19 2677
19 3913
19 433
19 1255
19 1232
19 1346
19 777
19 2615
19 3049
19 1968
19 3806
19 1359
19 676
19 1945
19 3296
19 2239
19 3703
19 3329
19 808
19 2867
19 3209
19 794
19 87
20 974
20 3601
20 739
20 3635
20 578
20 2904
20 3206
20 344
20 2817
20 2102
20 1794
20 3071
20 591
20 404
20 2315
20 852
20 543
20 3853
20 1251
20 3309
20 577
20 2114
20 1611
20 3522
20 2507
20 2686
20 1190
20 1597
20 2679
20 2501
20 3013
20 769
20 200
20 2941
21 1884
21 1323
21 1575
21 1925
21 2706
21 1909
21 454
21 1568
21 1422
21 3439
21 2423
21 626
21 2733
21 3920
21 1188
21 3392
21 1148
21 2311
21 3124
21 2516
21 1240
21 411
21 663
21 1802
21 1461
21 3372
21 738
21 3015
21 1324
21 2642
21 2789
21 1878
21 2448
21 1277
21 1017
21 3676
21 3002
21 596
21 3296
21 2174
21 2541
21 1443
21 915
21 2607
21 1892
21 2144
22 2727
22 1345
22 768
22 2940
22 875
22 1404
22 201
22 3260
22 561
22 2025
22 553
22 2277
22 1815
22 2946
22 3695
22 239
22 3874
22 2557
22 4
22 1728
22 1419
22 1526
22 3112
22 1258
22 218
22 169
22 926
22 1251
22 2114
22 81
22 423
22 3570
22 2782
22 35
23 2012
23 2980
23 2940
23 1924
23 2526
23 1770
23 372
23 24
23 1781
23 2009
23 3573
23 2069
23 3972
23 2354
23 1794
23 1371
23 3933
23 1104
23 3756
23 2821
23 2561
23 81
23 2480
23 1391
23 717
23 3889
23 141
24 3123
24 41
24 2302
24 2627
24 3986
24 343
24 1392
24 1644
24 140
24 2086
24 3550
24 3241
24 2721
24 501
24 3161
24 3088
24 2551
24 1909
24 1007
24 3032
24 1650
24 3935
24 1236
24 3326
24 1668
24 3392
24 1636
24 425
24 43
24 905
24 1467
24 85
24 1460
24 525
24 3860
24 1152
24 144
24 2194
24 584
24 3959
24 15
24 3773
24 642
24 3952
24 3619
25 1545
25 415
25 3823
25 42
25 904
25 2848
25 2816
25 1344
25 2393
25 3629
25 775
25 3963
25 3923
25 3208
25 1411
25 3176
25 3949
25 2868
25 1437
25 1575
25 1990
25 3609
25 3601
25 3902
25 113
25 739
25 2057
25 374
25 1260
25 2058
25 2189
25 3238
25 3913
25 51
25 1914
25 1353
25 2703
25 1956
25 2257
25 1306
25 2396
25 770
25 2877
25 1560
25 576
25 2829
26 2575
26 552
26 617
26 3805
26 48
26 2911
26 1545
26 3733
26 155
26 2897
26 2963
26 3288
26 133
26 3744
26 1638
26 2354
26 964
26 53
26 2534
26 989
26 2713
26 3762
26 274
26 14
26 754
26 7
26 3602
26 634
26 968
26 3660
26 286
26 1889
26 2638
26 2598
26 264
26 2396
27 3543
27 1901
27 3837
27 2040
27 1252
27 1130
27 2741
27 220
27 3522
27 3401
27 856
27 3508
27 2240
27 199
27 3322
27 801
27 2526
27 420
27 3868
27 2031
27 2397
27 2023
27 3560
27 3487
27 626
27 2456
27 2237
27 3961
27 2010
27 3360
27 2937
27 880
27 945
27 10
27 1360
27 2450
27 2938
27 1353
27 2736
27 3745
27 404
28 1632
28 3218
28 2520
28 723
28 2147
28 790
28 34
28 1750
28 2393
28 988
28 1590
28 1249
28 3762
28 3047
28 494
28 2145
28 2584
28 2926
28 1113
28 1683
28 740
28 3212
28 2416
28 3165
28 1807
28 1954
28 1361
28 719
28 1158
28 2354
28 3143
28 745
28 1794
28 485
29 1916
29 1347
29 1828
29 3430
29 2627
29 82
29 611
29 717
29 221
29 815
29 1832
29 848
29 133
29 1679
29 663
29 2314
29 2192
29 2680
29 2420
29 1509
29 3209
29 1355
29 347
29 3421
29 689
29 941
29 2405
29 3186
29 1845
29 1162
29 1089
29 3814
29 1148
29 2986
29 3165
29 807
29 59
29 2458
30 2825
30 2264
30 2403
30 1281
30 3038
30 2591
30 1534
30 3445
30 3624
30 2608
30 3967
30 2463
30 430
30 2456
30 635
30 644
30 2466
30 2849
30 1751
30 3997
30 3428
30 208
30 3697
30 3502
30 2112
30 1210
30 1129
30 2089
30 1789
30 3481
30 1871
30 3847
30 66
30 172
30 3962
